id,microchip,species,sex,size,potentDangerous,neighborhood
633531100100-CHPF,991001001135336,Canino,Hembra,Pequeño,false,SAN CRISTOBAL
443531100100-FHMF,991001001135344,Felino,Hembra,Mediano,false,SAN CRISTOBAL
763531100100-CMMF,991001001135367,Canino,Macho,Mediano,false,SAN CRISTOBAL
162878010187-CHMF,9781010878261,Canino,Hembra,Mediano,false,USME
212695000520-FMMF,90025000596212,Felino,Macho,Mediano,false,USME
572351180101-FMMF,778101081153275,Felino,Macho,Mediano,false,USME
133650000311-CHGT,900113000056331,Canino,Hembra,Grande,true,USME
159592000311-CMMF,900113000295951,Canino,Macho,Mediano,false,USME
279592000311-CMMIF,900113000295972,Canino,Macho,Miniatura,false,USME
416224000311-CMPF,900113000422614,Canino,Macho,Pequeño,false,USME
141284000052-CMPF,900250000482141,Canino,Macho,Pequeño,false,USME
641284000052-CHPF,900250000482146,Canino,Hembra,Pequeño,false,USME
013284000052-FMMIF,900250000482310,Felino,Macho,Miniatura,false,USME
113284000052-FMMIF,900250000482311,Felino,Macho,Miniatura,false,USME
164284000052-CHPF,900250000482461,Canino,Hembra,Pequeño,false,USME
174284000052-CMMF,900250000482471,Canino,Macho,Mediano,false,USME
855284000052-CHMGF,900250000482558,Canino,Hembra,MuyGrande,false,USME
506284000052-CMMF,900250000482605,Canino,Macho,Mediano,false,USME
127284000052-CHMIF,900250000482721,Canino,Hembra,Miniatura,false,USME
457284000052-CMPF,900250000482754,Canino,Macho,Pequeño,false,USME
557284000052-CMGF,900250000482755,Canino,Macho,Grande,false,USME
967284000052-FMPF,900250000482769,Felino,Macho,Pequeño,false,USME
277284000052-CMMIF,900250000482772,Canino,Macho,Miniatura,false,USME
698284000052-CMGF,900250000482896,Canino,Macho,Grande,false,USME
109284000052-CHPF,900250000482901,Canino,Hembra,Pequeño,false,USME
509284000052-CHPF,900250000482905,Canino,Hembra,Pequeño,false,USME
219284000052-CHPF,900250000482912,Canino,Hembra,Pequeño,false,USME
719284000052-CHMIF,900250000482917,Canino,Hembra,Miniatura,false,USME
429284000052-CHMF,900250000482924,Canino,Hembra,Mediano,false,USME
702965000052-CMGF,900250000569207,Canino,Macho,Grande,false,USME
002695000052-FHPF,900250000596200,Felino,Hembra,Pequeño,false,USME
202695000052-FMPF,900250000596202,Felino,Macho,Pequeño,false,USME
402695000052-FHMF,900250000596204,Felino,Hembra,Mediano,false,USME
502695000052-FMPF,900250000596205,Felino,Macho,Pequeño,false,USME
602695000052-FMPF,900250000596206,Felino,Macho,Pequeño,false,USME
802695000052-CMPF,900250000596208,Canino,Macho,Pequeño,false,USME
012695000052-CHPF,900250000596210,Canino,Hembra,Pequeño,false,USME
112695000052-FMPF,900250000596211,Felino,Macho,Pequeño,false,USME
312695000052-CHGF,900250000596213,Canino,Hembra,Grande,false,USME
412695000052-CHMF,900250000596214,Canino,Hembra,Mediano,false,USME
712695000052-CHMIF,900250000596217,Canino,Hembra,Miniatura,false,USME
812695000052-FHPF,900250000596218,Felino,Hembra,Pequeño,false,USME
062695000052-FMGF,900250000596260,Felino,Macho,Grande,false,USME
262695000052-CMGT,900250000596262,Canino,Macho,Grande,true,USME
862695000052-CMGT,900250000596268,Canino,Macho,Grande,true,USME
962695000052-FMGF,900250000596269,Felino,Macho,Grande,false,USME
172695000052-CHMIF,900250000596271,Canino,Hembra,Miniatura,false,USME
283695000052-CHGT,900250000596382,Canino,Hembra,Grande,true,USME
383695000052-FMPF,900250000596383,Felino,Macho,Pequeño,false,USME
583695000052-CHPF,900250000596385,Canino,Hembra,Pequeño,false,USME
683695000052-CHGT,900250000596386,Canino,Hembra,Grande,true,USME
883695000052-FMGF,900250000596388,Felino,Macho,Grande,false,USME
983695000052-FMPF,900250000596389,Felino,Macho,Pequeño,false,USME
193695000052-CMPF,900250000596391,Canino,Macho,Pequeño,false,USME
293695000052-CHMF,900250000596392,Canino,Hembra,Mediano,false,USME
393695000052-CHPF,900250000596393,Canino,Hembra,Pequeño,false,USME
493695000052-CMPF,900250000596394,Canino,Macho,Pequeño,false,USME
693695000052-FMGF,900250000596396,Felino,Macho,Grande,false,USME
893695000052-CHGF,900250000596398,Canino,Hembra,Grande,false,USME
024695000052-CHPF,900250000596420,Canino,Hembra,Pequeño,false,USME
124695000052-CMPF,900250000596421,Canino,Macho,Pequeño,false,USME
224695000052-CMMF,900250000596422,Canino,Macho,Mediano,false,USME
324695000052-CHPF,900250000596423,Canino,Hembra,Pequeño,false,USME
424695000052-CMMF,900250000596424,Canino,Macho,Mediano,false,USME
524695000052-FMGF,900250000596425,Felino,Macho,Grande,false,USME
624695000052-CHMF,900250000596426,Canino,Hembra,Mediano,false,USME
724695000052-CHGF,900250000596427,Canino,Hembra,Grande,false,USME
824695000052-CHPF,900250000596428,Canino,Hembra,Pequeño,false,USME
924695000052-FHPF,900250000596429,Felino,Hembra,Pequeño,false,USME
034695000052-CMPF,900250000596430,Canino,Macho,Pequeño,false,USME
134695000052-CMMF,900250000596431,Canino,Macho,Mediano,false,USME
334695000052-CMGT,900250000596433,Canino,Macho,Grande,true,USME
434695000052-FMMF,900250000596434,Felino,Macho,Mediano,false,USME
634695000052-CHMF,900250000596436,Canino,Hembra,Mediano,false,USME
734695000052-CHMF,900250000596437,Canino,Hembra,Mediano,false,USME
834695000052-CHGF,900250000596438,Canino,Hembra,Grande,false,USME
934695000052-CHMT,900250000596439,Canino,Hembra,Mediano,true,USME
125695000052-CMMF,900250000596521,Canino,Macho,Mediano,false,USME
225695000052-CHGT,900250000596522,Canino,Hembra,Grande,true,USME
325695000052-CMMT,900250000596523,Canino,Macho,Mediano,true,USME
425695000052-CHPF,900250000596524,Canino,Hembra,Pequeño,false,USME
625695000052-CHPF,900250000596526,Canino,Hembra,Pequeño,false,USME
725695000052-CMGF,900250000596527,Canino,Macho,Grande,false,USME
825695000052-CMMF,900250000596528,Canino,Macho,Mediano,false,USME
925695000052-FHPF,900250000596529,Felino,Hembra,Pequeño,false,USME
035695000052-FHPF,900250000596530,Felino,Hembra,Pequeño,false,USME
235695000052-CHPF,900250000596532,Canino,Hembra,Pequeño,false,USME
335695000052-CMMF,900250000596533,Canino,Macho,Mediano,false,USME
435695000052-CMMF,900250000596534,Canino,Macho,Mediano,false,USME
535695000052-CMGT,900250000596535,Canino,Macho,Grande,true,USME
635695000052-CMPF,900250000596536,Canino,Macho,Pequeño,false,USME
735695000052-CHMF,900250000596537,Canino,Hembra,Mediano,false,USME
835695000052-CMMF,900250000596538,Canino,Macho,Mediano,false,USME
935695000052-CMPF,900250000596539,Canino,Macho,Pequeño,false,USME
836695000052-FHMF,900250000596638,Felino,Hembra,Mediano,false,USME
366695000052-FHGF,900250000596663,Felino,Hembra,Grande,false,USME
566695000052-FMPF,900250000596665,Felino,Macho,Pequeño,false,USME
666695000052-CMPF,900250000596666,Canino,Macho,Pequeño,false,USME
766695000052-CHGT,900250000596667,Canino,Hembra,Grande,true,USME
866695000052-FHPF,900250000596668,Felino,Hembra,Pequeño,false,USME
966695000052-CHPF,900250000596669,Canino,Hembra,Pequeño,false,USME
376695000052-FMGF,900250000596673,Felino,Macho,Grande,false,USME
676695000052-FMGF,900250000596676,Felino,Macho,Grande,false,USME
876695000052-FMPF,900250000596678,Felino,Macho,Pequeño,false,USME
976695000052-CMMF,900250000596679,Canino,Macho,Mediano,false,USME
186695000052-CMMF,900250000596681,Canino,Macho,Mediano,false,USME
386695000052-FHPF,900250000596683,Felino,Hembra,Pequeño,false,USME
786695000052-FHPF,900250000596687,Felino,Hembra,Pequeño,false,USME
027695000052-CHPF,900250000596720,Canino,Hembra,Pequeño,false,USME
127695000052-FMPF,900250000596721,Felino,Macho,Pequeño,false,USME
227695000052-CMPF,900250000596722,Canino,Macho,Pequeño,false,USME
327695000052-FMGF,900250000596723,Felino,Macho,Grande,false,USME
427695000052-FHMIF,900250000596724,Felino,Hembra,Miniatura,false,USME
527695000052-FMGF,900250000596725,Felino,Macho,Grande,false,USME
727695000052-CHMIF,900250000596727,Canino,Hembra,Miniatura,false,USME
237695000052-FHPF,900250000596732,Felino,Hembra,Pequeño,false,USME
337695000052-FMGF,900250000596733,Felino,Macho,Grande,false,USME
537695000052-CHMIF,900250000596735,Canino,Hembra,Miniatura,false,USME
637695000052-FMPF,900250000596736,Felino,Macho,Pequeño,false,USME
737695000052-CHMIF,900250000596737,Canino,Hembra,Miniatura,false,USME
837695000052-FMPF,900250000596738,Felino,Macho,Pequeño,false,USME
937695000052-FMGF,900250000596739,Felino,Macho,Grande,false,USME
047695000052-CMPF,900250000596740,Canino,Macho,Pequeño,false,USME
147695000052-FMPF,900250000596741,Felino,Macho,Pequeño,false,USME
247695000052-CMGF,900250000596742,Canino,Macho,Grande,false,USME
347695000052-CHMIF,900250000596743,Canino,Hembra,Miniatura,false,USME
647695000052-CHMIF,900250000596746,Canino,Hembra,Miniatura,false,USME
847695000052-FHMF,900250000596748,Felino,Hembra,Mediano,false,USME
057695000052-CHGT,900250000596750,Canino,Hembra,Grande,true,USME
257695000052-CMGF,900250000596752,Canino,Macho,Grande,false,USME
357695000052-CMMIF,900250000596753,Canino,Macho,Miniatura,false,USME
457695000052-FMPF,900250000596754,Felino,Macho,Pequeño,false,USME
557695000052-FHGF,900250000596755,Felino,Hembra,Grande,false,USME
757695000052-CHPF,900250000596757,Canino,Hembra,Pequeño,false,USME
857695000052-CHGF,900250000596758,Canino,Hembra,Grande,false,USME
957695000052-FHGF,900250000596759,Felino,Hembra,Grande,false,USME
087695000052-FHGF,900250000596780,Felino,Hembra,Grande,false,USME
187695000052-FHMF,900250000596781,Felino,Hembra,Mediano,false,USME
287695000052-CMMF,900250000596782,Canino,Macho,Mediano,false,USME
387695000052-FMPF,900250000596783,Felino,Macho,Pequeño,false,USME
487695000052-FMGF,900250000596784,Felino,Macho,Grande,false,USME
587695000052-FMGF,900250000596785,Felino,Macho,Grande,false,USME
887695000052-FMPF,900250000596788,Felino,Macho,Pequeño,false,USME
987695000052-FHPF,900250000596789,Felino,Hembra,Pequeño,false,USME
197695000052-FHPF,900250000596791,Felino,Hembra,Pequeño,false,USME
297695000052-FMGF,900250000596792,Felino,Macho,Grande,false,USME
397695000052-FHPF,900250000596793,Felino,Hembra,Pequeño,false,USME
497695000052-FMGF,900250000596794,Felino,Macho,Grande,false,USME
697695000052-FMPF,900250000596796,Felino,Macho,Pequeño,false,USME
797695000052-FHGT,900250000596797,Felino,Hembra,Grande,true,USME
648695000052-CHGF,900250000596846,Canino,Hembra,Grande,false,USME
470795000052-FMPF,900250000597074,Felino,Macho,Pequeño,false,USME
570795000052-FMPF,900250000597075,Felino,Macho,Pequeño,false,USME
222795000052-FHPF,900250000597222,Felino,Hembra,Pequeño,false,USME
522795000052-FMPF,900250000597225,Felino,Macho,Pequeño,false,USME
622795000052-FHPF,900250000597226,Felino,Hembra,Pequeño,false,USME
332795000052-CHGF,900250000597233,Canino,Hembra,Grande,false,USME
532795000052-CHGF,900250000597235,Canino,Hembra,Grande,false,USME
144795000052-CHMT,900250000597441,Canino,Hembra,Mediano,true,USME
244795000052-CMGF,900250000597442,Canino,Macho,Grande,false,USME
344795000052-CMGF,900250000597443,Canino,Macho,Grande,false,USME
444795000052-CMMIF,900250000597444,Canino,Macho,Miniatura,false,USME
644795000052-FMGF,900250000597446,Felino,Macho,Grande,false,USME
744795000052-CHMF,900250000597447,Canino,Hembra,Mediano,false,USME
844795000052-CHPF,900250000597448,Canino,Hembra,Pequeño,false,USME
944795000052-CMGF,900250000597449,Canino,Macho,Grande,false,USME
054795000052-CMGF,900250000597450,Canino,Macho,Grande,false,USME
154795000052-CMMIF,900250000597451,Canino,Macho,Miniatura,false,USME
254795000052-CHPF,900250000597452,Canino,Hembra,Pequeño,false,USME
554795000052-FMGF,900250000597455,Felino,Macho,Grande,false,USME
654795000052-FMPF,900250000597456,Felino,Macho,Pequeño,false,USME
754795000052-CMGT,900250000597457,Canino,Macho,Grande,true,USME
854795000052-CMPF,900250000597458,Canino,Macho,Pequeño,false,USME
954795000052-FHGF,900250000597459,Felino,Hembra,Grande,false,USME
506795000052-CHPF,900250000597605,Canino,Hembra,Pequeño,false,USME
216795000052-CMPF,900250000597612,Canino,Macho,Pequeño,false,USME
966795000052-CMGF,900250000597669,Canino,Macho,Grande,false,USME
680895000052-CMGF,900250000598086,Canino,Macho,Grande,false,USME
490895000052-CMMF,900250000598094,Canino,Macho,Mediano,false,USME
990895000052-CMGF,900250000598099,Canino,Macho,Grande,false,USME
021895000052-CMPT,900250000598120,Canino,Macho,Pequeño,true,USME
121895000052-CMGT,900250000598121,Canino,Macho,Grande,true,USME
221895000052-CHMIF,900250000598122,Canino,Hembra,Miniatura,false,USME
421895000052-CMGF,900250000598124,Canino,Macho,Grande,false,USME
621895000052-CMPT,900250000598126,Canino,Macho,Pequeño,true,USME
721895000052-CMGF,900250000598127,Canino,Macho,Grande,false,USME
821895000052-CHGT,900250000598128,Canino,Hembra,Grande,true,USME
921895000052-CMMIF,900250000598129,Canino,Macho,Miniatura,false,USME
031895000052-CHPF,900250000598130,Canino,Hembra,Pequeño,false,USME
131895000052-FMPF,900250000598131,Felino,Macho,Pequeño,false,USME
231895000052-CHGT,900250000598132,Canino,Hembra,Grande,true,USME
331895000052-CHMF,900250000598133,Canino,Hembra,Mediano,false,USME
531895000052-FHPF,900250000598135,Felino,Hembra,Pequeño,false,USME
631895000052-CHGT,900250000598136,Canino,Hembra,Grande,true,USME
731895000052-FHPF,900250000598137,Felino,Hembra,Pequeño,false,USME
931895000052-FHMIF,900250000598139,Felino,Hembra,Miniatura,false,USME
061895000052-CHGT,900250000598160,Canino,Hembra,Grande,true,USME
161895000052-CHMIF,900250000598161,Canino,Hembra,Miniatura,false,USME
261895000052-FHMF,900250000598162,Felino,Hembra,Mediano,false,USME
461895000052-FHPF,900250000598164,Felino,Hembra,Pequeño,false,USME
561895000052-FMMIF,900250000598165,Felino,Macho,Miniatura,false,USME
661895000052-CMMF,900250000598166,Canino,Macho,Mediano,false,USME
761895000052-CMPF,900250000598167,Canino,Macho,Pequeño,false,USME
861895000052-CMGF,900250000598168,Canino,Macho,Grande,false,USME
961895000052-CMMF,900250000598169,Canino,Macho,Mediano,false,USME
071895000052-CHPF,900250000598170,Canino,Hembra,Pequeño,false,USME
171895000052-FHPF,900250000598171,Felino,Hembra,Pequeño,false,USME
271895000052-CMPF,900250000598172,Canino,Macho,Pequeño,false,USME
471895000052-FHPF,900250000598174,Felino,Hembra,Pequeño,false,USME
571895000052-CMPF,900250000598175,Canino,Macho,Pequeño,false,USME
671895000052-CMMIF,900250000598176,Canino,Macho,Miniatura,false,USME
771895000052-FHPF,900250000598177,Felino,Hembra,Pequeño,false,USME
871895000052-FHPF,900250000598178,Felino,Hembra,Pequeño,false,USME
971895000052-FHPF,900250000598179,Felino,Hembra,Pequeño,false,USME
591895000052-CHMF,900250000598195,Canino,Hembra,Mediano,false,USME
502895000052-CMPT,900250000598205,Canino,Macho,Pequeño,true,USME
012895000052-CHGT,900250000598210,Canino,Hembra,Grande,true,USME
612895000052-FMPF,900250000598216,Felino,Macho,Pequeño,false,USME
022895000052-CHPF,900250000598220,Canino,Hembra,Pequeño,false,USME
122895000052-CHMF,900250000598221,Canino,Hembra,Mediano,false,USME
222895000052-CHGF,900250000598222,Canino,Hembra,Grande,false,USME
322895000052-CHMF,900250000598223,Canino,Hembra,Mediano,false,USME
422895000052-CMMF,900250000598224,Canino,Macho,Mediano,false,USME
522895000052-CHMF,900250000598225,Canino,Hembra,Mediano,false,USME
622895000052-CHPF,900250000598226,Canino,Hembra,Pequeño,false,USME
822895000052-CMPF,900250000598228,Canino,Macho,Pequeño,false,USME
922895000052-CMMF,900250000598229,Canino,Macho,Mediano,false,USME
032895000052-CHMT,900250000598230,Canino,Hembra,Mediano,true,USME
132895000052-CMMT,900250000598231,Canino,Macho,Mediano,true,USME
232895000052-CMMT,900250000598232,Canino,Macho,Mediano,true,USME
332895000052-FMMF,900250000598233,Felino,Macho,Mediano,false,USME
432895000052-CHMT,900250000598234,Canino,Hembra,Mediano,true,USME
532895000052-CHPF,900250000598235,Canino,Hembra,Pequeño,false,USME
632895000052-CHPT,900250000598236,Canino,Hembra,Pequeño,true,USME
732895000052-CHPF,900250000598237,Canino,Hembra,Pequeño,false,USME
832895000052-CMPF,900250000598238,Canino,Macho,Pequeño,false,USME
932895000052-CMMF,900250000598239,Canino,Macho,Mediano,false,USME
014895000052-CHMIF,900250000598410,Canino,Hembra,Miniatura,false,USME
414895000052-CHMF,900250000598414,Canino,Hembra,Mediano,false,USME
105895000052-CMMT,900250000598501,Canino,Macho,Mediano,true,USME
405895000052-CHPF,900250000598504,Canino,Hembra,Pequeño,false,USME
505895000052-CHMF,900250000598505,Canino,Hembra,Mediano,false,USME
605895000052-CMGF,900250000598506,Canino,Macho,Grande,false,USME
015895000052-FMMF,900250000598510,Felino,Macho,Mediano,false,USME
215895000052-CHGF,900250000598512,Canino,Hembra,Grande,false,USME
315895000052-CHPF,900250000598513,Canino,Hembra,Pequeño,false,USME
415895000052-CMPF,900250000598514,Canino,Macho,Pequeño,false,USME
515895000052-CHMF,900250000598515,Canino,Hembra,Mediano,false,USME
615895000052-FMPF,900250000598516,Felino,Macho,Pequeño,false,USME
715895000052-CMMF,900250000598517,Canino,Macho,Mediano,false,USME
815895000052-CMMF,900250000598518,Canino,Macho,Mediano,false,USME
915895000052-CHMF,900250000598519,Canino,Hembra,Mediano,false,USME
025895000052-CMPF,900250000598520,Canino,Macho,Pequeño,false,USME
125895000052-FHMF,900250000598521,Felino,Hembra,Mediano,false,USME
225895000052-FMGF,900250000598522,Felino,Macho,Grande,false,USME
325895000052-FMMF,900250000598523,Felino,Macho,Mediano,false,USME
425895000052-FMPF,900250000598524,Felino,Macho,Pequeño,false,USME
525895000052-FHMF,900250000598525,Felino,Hembra,Mediano,false,USME
625895000052-FHPF,900250000598526,Felino,Hembra,Pequeño,false,USME
725895000052-CHMF,900250000598527,Canino,Hembra,Mediano,false,USME
825895000052-CHMF,900250000598528,Canino,Hembra,Mediano,false,USME
925895000052-CMMF,900250000598529,Canino,Macho,Mediano,false,USME
035895000052-CHMF,900250000598530,Canino,Hembra,Mediano,false,USME
135895000052-FHMF,900250000598531,Felino,Hembra,Mediano,false,USME
235895000052-FHPF,900250000598532,Felino,Hembra,Pequeño,false,USME
335895000052-FHPF,900250000598533,Felino,Hembra,Pequeño,false,USME
435895000052-CMMF,900250000598534,Canino,Macho,Mediano,false,USME
535895000052-CHMF,900250000598535,Canino,Hembra,Mediano,false,USME
635895000052-CHPF,900250000598536,Canino,Hembra,Pequeño,false,USME
735895000052-CMGF,900250000598537,Canino,Macho,Grande,false,USME
835895000052-FHPF,900250000598538,Felino,Hembra,Pequeño,false,USME
935895000052-CHGF,900250000598539,Canino,Hembra,Grande,false,USME
985895000052-FHPF,900250000598589,Felino,Hembra,Pequeño,false,USME
495895000052-CMPF,900250000598594,Canino,Macho,Pequeño,false,USME
595895000052-CMPT,900250000598595,Canino,Macho,Pequeño,true,USME
895895000052-CHGF,900250000598598,Canino,Hembra,Grande,false,USME
137895000052-CHGT,900250000598731,Canino,Hembra,Grande,true,USME
047895000052-CHPF,900250000598740,Canino,Hembra,Pequeño,false,USME
147895000052-CMGT,900250000598741,Canino,Macho,Grande,true,USME
247895000052-CMMF,900250000598742,Canino,Macho,Mediano,false,USME
347895000052-CHPF,900250000598743,Canino,Hembra,Pequeño,false,USME
447895000052-CMGF,900250000598744,Canino,Macho,Grande,false,USME
547895000052-CHMF,900250000598745,Canino,Hembra,Mediano,false,USME
647895000052-CHPF,900250000598746,Canino,Hembra,Pequeño,false,USME
747895000052-CHMT,900250000598747,Canino,Hembra,Mediano,true,USME
847895000052-CHPF,900250000598748,Canino,Hembra,Pequeño,false,USME
947895000052-CHPF,900250000598749,Canino,Hembra,Pequeño,false,USME
057895000052-CMMF,900250000598750,Canino,Macho,Mediano,false,USME
157895000052-CHMF,900250000598751,Canino,Hembra,Mediano,false,USME
257895000052-CMMT,900250000598752,Canino,Macho,Mediano,true,USME
357895000052-CMGF,900250000598753,Canino,Macho,Grande,false,USME
457895000052-CHPF,900250000598754,Canino,Hembra,Pequeño,false,USME
557895000052-CHPF,900250000598755,Canino,Hembra,Pequeño,false,USME
657895000052-CMMT,900250000598756,Canino,Macho,Mediano,true,USME
757895000052-CHGF,900250000598757,Canino,Hembra,Grande,false,USME
957895000052-CMPF,900250000598759,Canino,Macho,Pequeño,false,USME
087895000052-CMMIF,900250000598780,Canino,Macho,Miniatura,false,USME
187895000052-CMPF,900250000598781,Canino,Macho,Pequeño,false,USME
287895000052-CHMF,900250000598782,Canino,Hembra,Mediano,false,USME
387895000052-FHMF,900250000598783,Felino,Hembra,Mediano,false,USME
487895000052-FHMF,900250000598784,Felino,Hembra,Mediano,false,USME
587895000052-CMGT,900250000598785,Canino,Macho,Grande,true,USME
787895000052-FHMF,900250000598787,Felino,Hembra,Mediano,false,USME
887895000052-CHMIF,900250000598788,Canino,Hembra,Miniatura,false,USME
987895000052-CMPF,900250000598789,Canino,Macho,Pequeño,false,USME
097895000052-CHPF,900250000598790,Canino,Hembra,Pequeño,false,USME
197895000052-CHMIF,900250000598791,Canino,Hembra,Miniatura,false,USME
297895000052-FHPF,900250000598792,Felino,Hembra,Pequeño,false,USME
397895000052-CMMF,900250000598793,Canino,Macho,Mediano,false,USME
497895000052-CMMF,900250000598794,Canino,Macho,Mediano,false,USME
697895000052-CMMF,900250000598796,Canino,Macho,Mediano,false,USME
797895000052-CMMF,900250000598797,Canino,Macho,Mediano,false,USME
897895000052-CHPF,900250000598798,Canino,Hembra,Pequeño,false,USME
