id,microchip,species,sex,size,potentDangerous,neighborhood
0181101-CMMIF,966000101011810,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
0181511-CHMF,978101081151810,CANINO,HEMBRA,MEDIANO,false,SUBA
0181840-CHPF,900250000481810,CANINO,HEMBRA,PEQUEÑO,false,LOS MARTIRES
0182101-CMMT,966000101012810,CANINO,MACHO,MEDIANO,true,KENNEDY
0182511-CHMF,978101081152810,CANINO,HEMBRA,MEDIANO,false,USME
0182840-FHMF,900250000482810,FELINO,HEMBRA,MEDIANO,false,R. URIBE
0183021-CMGT,941000021203810,CANINO,MACHO,GRANDE,true,TUNJUELITO
0184291-CMMF,978101081924810,CANINO,MACHO,MEDIANO,false,KENNEDY
0185901-FHMF,966000101095810,FELINO,HEMBRA,MEDIANO,false,BOSA
0186701-CHMF,978101081076810,CANINO,HEMBRA,MEDIANO,false,USME
0186950-FHGF,900250000596810,FELINO,HEMBRA,GRANDE,false,C. BOLIVAR
0187291-CHMF,978101081927810,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
0187701-FMMF,978101081077810,FELINO,MACHO,MEDIANO,false,USME
0188191-CMGF,978101081918810,CANINO,MACHO,GRANDE,false,BOSA
0188291-CMMIF,978101081928810,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
0188301-CHPT,966000101038810,CANINO,HEMBRA,PEQUEÑO,true,SUBA
0189001-CHPF,966000101009810,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
0189950-FHPT,900250000599810,FELINO,HEMBRA,PEQUEÑO,true,KENNEDY
0190101-FMPF,966000101010910,FELINO,MACHO,PEQUEÑO,false,KENNEDY
0190291-CMGT,978101081920910,CANINO,MACHO,GRANDE,true,TUNJUELITO
0190601-FMMF,966000101060910,FELINO,MACHO,MEDIANO,false,ENGATIVA
0192801-CMGT,978101081082910,CANINO,MACHO,GRANDE,true,USME
0192840-CHPF,900250000482910,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
0193351-CHGT,978101081533910,CANINO,HEMBRA,GRANDE,true,ENGATIVA
0194291-CMGF,978101081924910,CANINO,MACHO,GRANDE,false,KENNEDY
0194421-CHMF,978101081244910,CANINO,HEMBRA,MEDIANO,false,KENNEDY
0196291-CHPF,978101081926910,CANINO,HEMBRA,PEQUEÑO,false,SAN CRISTOBAL
0197291-CMMF,978101081927910,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
0197501-CHPF,966000101057910,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0197950-FHPF,900250000597910,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0198221-CMMIF,978101081228910,CANINO,MACHO,MINIATURA,false,SUBA
0198291-CHMF,978101081928910,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
0198311-CHPF,966000101138910,CANINO,HEMBRA,PEQUEÑO,false,BOSA
0198880-FHPF,991001000888910,FELINO,HEMBRA,PEQUEÑO,false,USAQUEN
0200291-CMPF,978101081920020,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
0200411-FMMF,966000101140020,FELINO,MACHO,MEDIANO,false,TUNJUELITO
0200511-CHPF,978101081150020,CANINO,HEMBRA,PEQUEÑO,false,R. URIBE
0201731-FMMF,941000021371020,FELINO,MACHO,MEDIANO,false,B. UNIDOS
0201840-CHGF,900250000481020,CANINO,HEMBRA,GRANDE,false,FONTIBON
0204291-CMGF,978101081924020,CANINO,MACHO,GRANDE,false,BOSA
0206001-CMMF,966000101006020,CANINO,MACHO,MEDIANO,false,SAN CRISTOBAL
0206311-CMMF,966000101136020,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
0207291-CMMF,978101081927020,CANINO,MACHO,MEDIANO,false,ENGATIVA
0207950-CMMIF,900250000597020,CANINO,MACHO,MINIATURA,false,A. NARINO
0208221-FMMIF,978101081228020,FELINO,MACHO,MINIATURA,false,USAQUEN
0208950-CHPF,900250000598020,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
0209311-CMPF,966000101139020,CANINO,MACHO,PEQUEÑO,false,KENNEDY
0209880-FMPF,991001000889020,FELINO,MACHO,PEQUEÑO,false,B. UNIDOS
0210291-CMPF,978101081920120,CANINO,MACHO,PEQUEÑO,false,KENNEDY
0211721-FHMIF,941000021271120,FELINO,HEMBRA,MINIATURA,false,ENGATIVA
0211840-FHPF,900250000481120,FELINO,HEMBRA,PEQUEÑO,false,SUBA
0212501-CMMF,978101081052120,CANINO,MACHO,MEDIANO,false,SUBA
0212511-CHMF,978101081152120,CANINO,HEMBRA,MEDIANO,false,P. ARANDA
0212840-CMGF,900250000482120,CANINO,MACHO,GRANDE,false,KENNEDY
0213021-FHPF,941000021203120,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0214291-CHMIF,978101081924120,CANINO,HEMBRA,MINIATURA,false,FONTIBON
0215311-CHMIF,991001001135120,CANINO,HEMBRA,MINIATURA,false,SAN CRISTOBAL
0215511-CMMIF,978101081155120,CANINO,MACHO,MINIATURA,false,ENGATIVA
0216001-CHPF,966000101006120,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
0216950-FHMF,900250000596120,FELINO,HEMBRA,MEDIANO,false,C. BOLIVAR
0217291-CHMF,978101081927120,CANINO,HEMBRA,MEDIANO,false,SUBA
0217501-CMMIF,966000101057120,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
0218291-FMPF,978101081928120,FELINO,MACHO,PEQUEÑO,false,C. BOLIVAR
0218950-CMPT,900250000598120,CANINO,MACHO,PEQUEÑO,true,USME
0219501-CMPF,966000101059120,CANINO,MACHO,PEQUEÑO,false,SUBA
0219880-CMPF,991001000889120,CANINO,MACHO,PEQUEÑO,false,USAQUEN
0220291-FHPF,978101081920220,FELINO,HEMBRA,PEQUEÑO,false,SUBA
0221840-FHMF,900250000481220,FELINO,HEMBRA,MEDIANO,false,SUBA
0222001-FHMF,966000101002220,FELINO,HEMBRA,MEDIANO,false,SUBA
0223001-CMMF,966000101003220,CANINO,MACHO,MEDIANO,false,KENNEDY
0223021-CMMIF,941000021203220,CANINO,MACHO,MINIATURA,false,ENGATIVA
0224291-CMPF,978101081924220,CANINO,MACHO,PEQUEÑO,false,SUBA
0225280-CHGF,978101080825220,CANINO,HEMBRA,GRANDE,false,KENNEDY
0225311-CHMF,991001001135220,CANINO,HEMBRA,MEDIANO,false,KENNEDY
0226291-FMMF,978101081926220,FELINO,MACHO,MEDIANO,false,USME
0226971-FMPF,978101081796220,FELINO,MACHO,PEQUEÑO,false,C. BOLIVAR
0227291-CMPF,978101081927220,CANINO,MACHO,PEQUEÑO,false,KENNEDY
0227311-CMMF,966000101137220,CANINO,MACHO,MEDIANO,false,ENGATIVA
0227501-FHMF,966000101057220,FELINO,HEMBRA,MEDIANO,false,C. BOLIVAR
0227701-CHMF,978101081077220,CANINO,HEMBRA,MEDIANO,false,USME
0228950-CHPF,900250000598220,CANINO,HEMBRA,PEQUEÑO,false,USME
0229111-FHMF,966000101119220,FELINO,HEMBRA,MEDIANO,false,SUMAPAZ
0229880-CMPF,991001000889220,CANINO,MACHO,PEQUEÑO,false,B. UNIDOS
0230081-CHMF,978101081800320,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
0230291-CHPF,978101081920320,CANINO,HEMBRA,PEQUEÑO,false,USME
0232291-FHGF,978101081922320,FELINO,HEMBRA,GRANDE,false,B. UNIDOS
0233021-FHMF,941000021203320,FELINO,HEMBRA,MEDIANO,false,C. BOLIVAR
0233601-FHMF,966000101063320,FELINO,HEMBRA,MEDIANO,false,TEUSAQUILLO
0233801-CHMF,978101081083320,CANINO,HEMBRA,MEDIANO,false,USME
0234291-CMPF,978101081924320,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
0234421-FMPF,978101081244320,FELINO,MACHO,PEQUEÑO,false,KENNEDY
0235311-CMMIF,991001001135320,CANINO,MACHO,MINIATURA,false,KENNEDY
0236291-CHPF,978101081926320,CANINO,HEMBRA,PEQUEÑO,false,BOSA
0236950-FMGF,900250000596320,FELINO,MACHO,GRANDE,false,KENNEDY
0237191-CHMF,978101081917320,CANINO,HEMBRA,MEDIANO,false,BOSA
0237291-CMMIF,978101081927320,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
0237311-CHPF,966000101137320,CANINO,HEMBRA,PEQUEÑO,false,LOS MARTIRES
0237501-CMPF,966000101057320,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
0237950-FMPF,900250000597320,FELINO,MACHO,PEQUEÑO,false,C. BOLIVAR
0238191-CHPF,978101081918320,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
0238301-CHMF,966000101038320,CANINO,HEMBRA,MEDIANO,false,BOSA
0238311-CHMT,966000101138320,CANINO,HEMBRA,MEDIANO,true,BOSA
0239880-CHMIF,991001000889320,CANINO,HEMBRA,MINIATURA,false,B. UNIDOS
0240101-FHMIF,966000101010420,FELINO,HEMBRA,MINIATURA,false,C. BOLIVAR
0240291-CMPT,978101081920420,CANINO,MACHO,PEQUEÑO,true,C. BOLIVAR
0241101-FHMF,966000101011420,FELINO,HEMBRA,MEDIANO,false,B. UNIDOS
0242501-FMMF,978101081052420,FELINO,MACHO,MEDIANO,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
0242511-CMMIF,978101081152420,CANINO,MACHO,MINIATURA,false,P. ARANDA
0242840-CMMIF,900250000482420,CANINO,MACHO,MINIATURA,false,R. URIBE
0243321-CHMF,991001001233420,CANINO,HEMBRA,MEDIANO,false,SUBA
0244511-CHGF,978101081154420,CANINO,HEMBRA,GRANDE,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
0245291-CHGF,978101081925420,CANINO,HEMBRA,GRANDE,false,ENGATIVA
0245511-CMMF,978101081155420,CANINO,MACHO,MEDIANO,false,TEUSAQUILLO
0245901-CMGF,966000101095420,CANINO,MACHO,GRANDE,false,BOSA
0246291-CHMF,978101081926420,CANINO,HEMBRA,MEDIANO,false,SAN CRISTOBAL
0246950-CHPF,900250000596420,CANINO,HEMBRA,PEQUEÑO,false,USME
0247191-CMPF,978101081917420,CANINO,MACHO,PEQUEÑO,false,R. URIBE
0247431-CHPF,978101081347420,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0247501-CMMIF,966000101057420,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
0247901-FHPF,966000101097420,FELINO,HEMBRA,PEQUEÑO,false,BOSA
0247971-CMGF,978101081797420,CANINO,MACHO,GRANDE,false,C. BOLIVAR
0248291-FHPF,978101081928420,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0248950-FHPF,900250000598420,FELINO,HEMBRA,PEQUEÑO,false,KENNEDY
0250291-CMPF,978101081920520,CANINO,MACHO,PEQUEÑO,false,P. ARANDA
0251081-CHPF,978101081801520,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
0251291-CHGF,978101081921520,CANINO,HEMBRA,GRANDE,false,SUBA
0252501-FMMF,978101081052520,FELINO,MACHO,MEDIANO,false,USME
0252840-CMGF,900250000482520,CANINO,MACHO,GRANDE,false,A. NARINO
0253021-CHMIF,941000021203520,CANINO,HEMBRA,MINIATURA,false,ENGATIVA
0253801-FMMF,978101081083520,FELINO,MACHO,MEDIANO,false,USME
0254291-CHMF,978101081924520,CANINO,HEMBRA,MEDIANO,false,P. ARANDA
0256001-CHMF,966000101006520,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
0258191-CHGF,978101081918520,CANINO,HEMBRA,GRANDE,false,SUBA
0258221-CMMIF,978101081228520,CANINO,MACHO,MINIATURA,false,ENGATIVA
0258291-CHPF,978101081928520,CANINO,HEMBRA,PEQUEÑO,false,R. URIBE
0258311-CMMT,966000101138520,CANINO,MACHO,MEDIANO,true,C. BOLIVAR
0258950-CMPF,900250000598520,CANINO,MACHO,PEQUEÑO,false,USME
0260101-CMMT,966000101010620,CANINO,MACHO,MEDIANO,true,SAN CRISTOBAL
0260291-CMGF,978101081920620,CANINO,MACHO,GRANDE,false,SUBA
0260751-CMMF,941000021570620,CANINO,MACHO,MEDIANO,false,SUBA
0262511-CMPF,978101081152620,CANINO,MACHO,PEQUEÑO,false,BOSA
0262840-CMGF,900250000482620,CANINO,MACHO,GRANDE,false,TUNJUELITO
0263021-CHMF,941000021203620,CANINO,HEMBRA,MEDIANO,false,BOSA
0266950-FMPF,900250000596620,FELINO,MACHO,PEQUEÑO,false,TUNJUELITO
0267034-CMMF,941000014307620,CANINO,MACHO,MEDIANO,false,SANTA FE
0267291-FHGF,978101081927620,FELINO,HEMBRA,GRANDE,false,USME
0267311-CMGF,966000101137620,CANINO,MACHO,GRANDE,false,SUBA
0267501-CMPF,966000101057620,CANINO,MACHO,PEQUEÑO,false,B. UNIDOS
0267701-FMPF,978101081077620,FELINO,MACHO,PEQUEÑO,false,SUBA
0267950-CHPF,900250000597620,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0268291-CHMF,978101081928620,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
0268950-FMMF,900250000598620,FELINO,MACHO,MEDIANO,false,BOSA
0269605-CMMF,941000015069620,CANINO,MACHO,MEDIANO,false,ENGATIVA
0270291-CHGF,978101081920720,CANINO,HEMBRA,GRANDE,false,C. BOLIVAR
0272001-CHPF,966000101002720,CANINO,HEMBRA,PEQUEÑO,false,SUBA
0272101-CMMT,966000101012720,CANINO,MACHO,MEDIANO,true,C. BOLIVAR
0272840-CMGF,900250000482720,CANINO,MACHO,GRANDE,false,SAN CRISTOBAL
0273001-CMMT,966000101003720,CANINO,MACHO,MEDIANO,true,SAN CRISTOBAL
0273021-FMMF,941000021203720,FELINO,MACHO,MEDIANO,false,KENNEDY
0274311-FMMF,966000101134720,FELINO,MACHO,MEDIANO,false,SAN CRISTOBAL
0276950-CHPF,900250000596720,CANINO,HEMBRA,PEQUEÑO,false,USME
0277291-CHPF,978101081927720,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0277971-CHPF,978101081797720,CANINO,HEMBRA,PEQUEÑO,false,USME
0278291-FHMF,978101081928720,FELINO,HEMBRA,MEDIANO,false,C. BOLIVAR
0278311-CMMF,966000101138720,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
0278950-CMPF,900250000598720,CANINO,MACHO,PEQUEÑO,false,SUBA
0279605-CHMF,941000015069720,CANINO,HEMBRA,MEDIANO,false,KENNEDY
0280081-FHPF,978101081800820,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0280731-FHMIF,941000021370820,FELINO,HEMBRA,MINIATURA,false,USAQUEN
0281401-CHGF,966000101041820,CANINO,HEMBRA,GRANDE,false,KENNEDY
0281501-CHMF,978101081051820,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
0281920-CMF,900250000291820,CANINO,MACHO,GIGANTE,false,TEUSAQUILLO
0282021-CHPF,941000021202820,CANINO,HEMBRA,PEQUEÑO,false,USAQUEN
0282291-FMMF,978101081922820,FELINO,MACHO,MEDIANO,false,SANTA FE
0283081-CHMF,978101081803820,CANINO,HEMBRA,MEDIANO,false,P. ARANDA
0283291-CHMF,978101081923820,CANINO,HEMBRA,MEDIANO,false,SUBA
0283351-FHPF,978101081533820,FELINO,HEMBRA,PEQUEÑO,false,P. ARANDA
0284291-CHMIF,978101081924820,CANINO,HEMBRA,MINIATURA,false,KENNEDY
0286001-CMGF,966000101006820,CANINO,MACHO,GRANDE,false,ENGATIVA
0286291-CHPF,978101081926820,CANINO,HEMBRA,PEQUEÑO,false,SUBA
0287291-CHPF,978101081927820,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0287950-FMPF,900250000597820,FELINO,MACHO,PEQUEÑO,false,C. BOLIVAR
0288191-CHMF,978101081918820,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
0288311-FHPF,966000101138820,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0289211-CHGF,966000101129820,CANINO,HEMBRA,GRANDE,false,SAN CRISTOBAL
0289311-CHPF,966000101139820,CANINO,HEMBRA,PEQUEÑO,false,BOSA
0290081-CMPF,978101081800920,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
0290101-CMGF,966000101010920,CANINO,MACHO,GRANDE,false,C. BOLIVAR
0290291-CMMIF,978101081920920,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
0290901-FHPF,966000101090920,FELINO,HEMBRA,PEQUEÑO,false,KENNEDY
0292840-CHMT,900250000482920,CANINO,HEMBRA,MEDIANO,true,SUBA
0293001-FMPF,966000101003920,FELINO,MACHO,PEQUEÑO,false,BOSA
0294121-CMGF,978101081214920,CANINO,MACHO,GRANDE,false,BOSA
0294291-CMPF,978101081924920,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
0294311-FHPF,966000101134920,FELINO,HEMBRA,PEQUEÑO,false,USAQUEN
0294421-CMGT,978101081244920,CANINO,MACHO,GRANDE,true,C. BOLIVAR
0295811-CMPF,978101081185920,CANINO,MACHO,PEQUEÑO,false,USAQUEN
0295920-CHPF,900113000295920,CANINO,HEMBRA,PEQUEÑO,false,USAQUEN
0296950-CMMIF,900250000596920,CANINO,MACHO,MINIATURA,false,P. ARANDA
0297950-CMPF,900250000597920,CANINO,MACHO,PEQUEÑO,false,BOSA
0300291-CHPF,978101081920030,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
0301081-CHGT,978101081801030,CANINO,HEMBRA,GRANDE,true,C. BOLIVAR
0302001-FMPF,966000101002030,FELINO,MACHO,PEQUEÑO,false,C. BOLIVAR
0303021-FHPF,941000021203030,FELINO,HEMBRA,PEQUEÑO,false,ENGATIVA
0303311-FMMF,966000101133030,FELINO,MACHO,MEDIANO,false,SAN CRISTOBAL
0304421-FMMF,978101081244030,FELINO,MACHO,MEDIANO,false,KENNEDY
0305421-CMPF,978101081245030,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
0308291-FHMF,978101081928030,FELINO,HEMBRA,MEDIANO,false,BOSA
0308401-CHGF,978101081048030,CANINO,HEMBRA,GRANDE,false,ENGATIVA
0308950-CMMIF,900250000598030,CANINO,MACHO,MINIATURA,false,KENNEDY
0309301-CMMIF,978101081039030,CANINO,MACHO,MINIATURA,false,P. ARANDA
0309311-CHGF,966000101139030,CANINO,HEMBRA,GRANDE,false,TUNJUELITO
0309880-FHPF,991001000889030,FELINO,HEMBRA,PEQUEÑO,false,SUBA
0310291-CMGF,978101081920130,CANINO,MACHO,GRANDE,false,TUNJUELITO
0311081-CMMF,978001081801130,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
0311081-CMMIF,978101081801130,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
0311731-CHPF,941000021371130,CANINO,HEMBRA,PEQUEÑO,false,SUBA
0311840-FMMIF,900250000481130,FELINO,MACHO,MINIATURA,false,SUBA
0312511-CHGF,978101081152130,CANINO,HEMBRA,GRANDE,false,USME
0312840-CHMF,900250000482130,CANINO,HEMBRA,MEDIANO,false,B. UNIDOS
0313001-CMGF,966000101003130,CANINO,MACHO,GRANDE,false,BOSA
0313511-CHMF,978101081153130,CANINO,HEMBRA,MEDIANO,false,SUBA
0313872-CMMF,941000012783130,CANINO,MACHO,MEDIANO,false,SUBA
0314291-FMMF,978101081924130,FELINO,MACHO,MEDIANO,false,ENGATIVA
0314421-CMMF,978101081244130,CANINO,MACHO,MEDIANO,false,ENGATIVA
0315311-CMGF,966000101135130,CANINO,MACHO,GRANDE,false,ENGATIVA
0315311-FMMF,991001001135130,FELINO,MACHO,MEDIANO,false,SUBA
0316291-CMPF,978101081926130,CANINO,MACHO,PEQUEÑO,false,TEUSAQUILLO
0317291-CMGF,978101081927130,CANINO,MACHO,GRANDE,false,KENNEDY
0317501-FMMIF,966000101057130,FELINO,MACHO,MINIATURA,false,C. BOLIVAR
0318221-CHMIF,978101081228130,CANINO,HEMBRA,MINIATURA,false,ENGATIVA
0318311-CHPF,966000101138130,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0318950-CHPF,900250000598130,CANINO,HEMBRA,PEQUEÑO,false,USME
0320081-CHMIF,978101081800230,CANINO,HEMBRA,MINIATURA,false,C. BOLIVAR
0320291-CHMF,978101081920230,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
0321731-CMMIF,941000021371230,CANINO,MACHO,MINIATURA,false,R. URIBE
0321840-CHPF,900250000481230,CANINO,HEMBRA,PEQUEÑO,false,SUBA
0322081-FMPF,978101081802230,FELINO,MACHO,PEQUEÑO,false,P. ARANDA
0322290-CHGF,978101080922230,CANINO,HEMBRA,GRANDE,false,SUBA
0323021-CHPF,941000021203230,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
0324291-CHPF,978101081924230,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
0325311-CHGF,991001001135230,CANINO,HEMBRA,GRANDE,false,SUBA
0326291-CHGF,978101081926230,CANINO,HEMBRA,GRANDE,false,TEUSAQUILLO
0327431-CHPF,978101081347230,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0327701-FMMF,978101081077230,FELINO,MACHO,MEDIANO,false,USME
0327921-CMGF,978101081297230,CANINO,MACHO,GRANDE,false,C. BOLIVAR
0328950-CHMT,900250000598230,CANINO,HEMBRA,MEDIANO,true,USME
0329605-FMMF,941000015069230,FELINO,MACHO,MEDIANO,false,CHAPINERO
0330081-FHMF,978101081800330,FELINO,HEMBRA,MEDIANO,false,KENNEDY
0330101-CHPF,966000101010330,CANINO,HEMBRA,PEQUEÑO,false,USME
0333001-FMMF,966000101003330,FELINO,MACHO,MEDIANO,false,KENNEDY
0333021-FMGF,941000021203330,FELINO,MACHO,GRANDE,false,ENGATIVA
0334291-CMMF,978101081924330,CANINO,MACHO,MEDIANO,false,KENNEDY
0334421-FHPF,978101081244330,FELINO,HEMBRA,PEQUEÑO,false,ENGATIVA
0334511-CMPF,978101081154330,CANINO,MACHO,PEQUEÑO,false,USAQUEN
0335311-CMMF,991001001135330,CANINO,MACHO,MEDIANO,false,SUBA
0336950-FHPF,900250000596330,FELINO,HEMBRA,PEQUEÑO,false,KENNEDY
0337291-CMF,978101081927330,CANINO,MACHO,GIGANTE,false,USME
0337431-CHMF,978101081347330,CANINO,HEMBRA,MEDIANO,false,USME
0337950-FHMF,900250000597330,FELINO,HEMBRA,MEDIANO,false,C. BOLIVAR
0338291-CHMT,978101081928330,CANINO,HEMBRA,MEDIANO,true,ENGATIVA
0338325-FMPF,981020005238330,FELINO,MACHO,PEQUEÑO,false,CHAPINERO
0338950-CHPF,900250000598330,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
0339501-CHGF,966000101059330,CANINO,HEMBRA,GRANDE,false,B. UNIDOS
0340081-CHMT,978101081800430,CANINO,HEMBRA,MEDIANO,true,ENGATIVA
0340511-CHPF,978101081150430,CANINO,HEMBRA,PEQUEÑO,false,USME
0341280-CMMF,978101080821430,CANINO,MACHO,MEDIANO,false,SUBA
0341840-CMMF,900250000481430,CANINO,MACHO,MEDIANO,false,A. NARINO
0342291-CHPF,978101081922430,CANINO,HEMBRA,PEQUEÑO,false,SUBA
0342840-CMMIF,900250000482430,CANINO,MACHO,MINIATURA,false,SUBA
0342920-CMGF,900250000292430,CANINO,MACHO,GRANDE,false,CHAPINERO
0343001-CMMF,966000101003430,CANINO,MACHO,MEDIANO,false,BOSA
0343021-CMPF,941000021203430,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
0343321-CMMF,991001001233430,CANINO,MACHO,MEDIANO,false,P. ARANDA
0344291-CHPF,978101081924430,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
0345390-FMMIF,978101080935430,FELINO,MACHO,MINIATURA,false,KENNEDY
0345421-CMGT,978101081245430,CANINO,MACHO,GRANDE,true,SANTA FE
0345711-CHGF,966000101175430,CANINO,HEMBRA,GRANDE,false,C. BOLIVAR
0346291-FMGF,978101081926430,FELINO,MACHO,GRANDE,false,R. URIBE
0346950-CMPF,900250000596430,CANINO,MACHO,PEQUEÑO,false,USME
0347191-FMMIF,978101081917430,FELINO,MACHO,MINIATURA,false,R. URIBE
0347291-CHMIF,978101081927430,CANINO,HEMBRA,MINIATURA,false,C. BOLIVAR
0347431-CHPF,978101081347430,CANINO,HEMBRA,PEQUEÑO,false,SANTA FE
0347440-CMMF,900113000447430,CANINO,MACHO,MEDIANO,false,TEUSAQUILLO
0347501-CHPF,966000101057430,CANINO,HEMBRA,PEQUEÑO,false,FONTIBON
0348191-CHPT,978101081918430,CANINO,HEMBRA,PEQUEÑO,true,SAN CRISTOBAL
0348221-CMMT,978101081228430,CANINO,MACHO,MEDIANO,true,ENGATIVA
0348754-CHMF,941000014578430,CANINO,HEMBRA,MEDIANO,false,TEUSAQUILLO
0348950-CMPF,900250000598430,CANINO,MACHO,PEQUEÑO,false,KENNEDY
0349971-CHMF,978101081799430,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
0350601-CMMF,966000101060530,CANINO,MACHO,MEDIANO,false,B. UNIDOS
0350731-CMMF,941000021370530,CANINO,MACHO,MEDIANO,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
0351001-CHMIF,966000101001530,CANINO,HEMBRA,MINIATURA,false,C. BOLIVAR
0351401-FMGF,966000101041530,FELINO,MACHO,GRANDE,false,KENNEDY
0351479-CMPF,941000019741530,CANINO,MACHO,PEQUEÑO,false,SUBA
0352001-FHMF,966000101002530,FELINO,HEMBRA,MEDIANO,false,USME
0352840-CMGF,900250000482530,CANINO,MACHO,GRANDE,false,SUBA
0353021-CHMF,941000021203530,CANINO,HEMBRA,MEDIANO,false,USAQUEN
0356291-CHMIF,978101081926530,CANINO,HEMBRA,MINIATURA,false,BOSA
0356950-FHPF,900250000596530,FELINO,HEMBRA,PEQUEÑO,false,USME
0356971-CMPF,978101081796530,CANINO,MACHO,PEQUEÑO,false,USME
0357191-CMMIF,978101081917530,CANINO,MACHO,MINIATURA,false,R. URIBE
0357291-CMMF,978101081927530,CANINO,MACHO,MEDIANO,false,FONTIBON
0357501-CMMF,966000101057530,CANINO,MACHO,MEDIANO,false,KENNEDY
0358950-CHMF,900250000598530,CANINO,HEMBRA,MEDIANO,false,USME
0359311-CHMF,966000101139530,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
0359971-CHMF,978101081799530,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
0360291-CMMF,978101081920630,CANINO,MACHO,MEDIANO,false,SUBA
0360731-CMMF,941000021370630,CANINO,MACHO,MEDIANO,false,FONTIBON
0362501-CHPF,978101081052630,CANINO,HEMBRA,PEQUEÑO,false,P. ARANDA
0362840-CHMIF,900250000482630,CANINO,HEMBRA,MINIATURA,false,R. URIBE
0364291-FHGF,978101081924630,FELINO,HEMBRA,GRANDE,false,SUBA
0365291-CMPF,978101081925630,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
0366111-CHPF,966000101116630,CANINO,HEMBRA,PEQUEÑO,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
0366291-CHMT,978101081926630,CANINO,HEMBRA,MEDIANO,true,SUBA
0366950-FHPF,900250000596630,FELINO,HEMBRA,PEQUEÑO,false,TUNJUELITO
0367950-CMMIF,900250000597630,CANINO,MACHO,MINIATURA,false,USAQUEN
0367971-CHMIF,978101081797630,CANINO,HEMBRA,MINIATURA,false,C. BOLIVAR
0368754-CMMF,941000014578630,CANINO,MACHO,MEDIANO,false,ENGATIVA
0370751-FMPF,941000021570730,FELINO,MACHO,PEQUEÑO,false,SUBA
0371001-FMPF,966000101001730,FELINO,MACHO,PEQUEÑO,false,KENNEDY
0372291-CHMF,978101081922730,CANINO,HEMBRA,MEDIANO,false,P. ARANDA
